"","id","Data.source.citation","Class","Order","Family","Genus","Species","Sub.species","Authority","Common.Name","Location.of.population","Country.list","Region","Decimal.Latitude","Decimal.Longitude","Are.coordinates.for.specific.location.","system","biome","realm","Native","Alien","Invasive","Units","Sampling.method","Data.transformed","mu","lCI","uCI","sigma^2","tau^2","x0","Start","End"
"3690",8781," Winne, C. T., J. D. Willson, et al. (2007). Enigmatic decline of a protected population of eastern kingsnakes Lampropeltis getula in South Carolina. Copeia 2007(3): 507-519.","Reptilia","Squamata","Colubridae","Lampropeltis","getula",NA,"(Linnaeus, 1766)","Common kingsnake","Ellenton Bay, Savannah River Site, South Carolina","United States","North America",33.23333,-81.66667,FALSE,"Terrestrial","Temperate coniferous forests","Nearctic","Yes","No","No","L.getula % of total snakes caught","Terrestrial drift fences with funnel and pitfall traps coverboard captures aquatic funnel traps and 'other' captures","No",-0.0128049298434413,-0.0802592524057301,0.0546493927188476,0.0094593558116681,0.058407119478344,0.329851571407861,1,13
"3691",8782," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Passeriformes","Acanthizidae","Acanthiza","reguloides",NA,"Vigors & Horsfield, 1827","Buff-rumped thornbill","Warakeila cattle property, Allyn Valley, eastern slopes of the Great Dividing Range, Hunter Valley, New South Wales, Australia","Australia","Oceania",-32.88333,151.6,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Australasia","Yes","No","No","Average number of birds per survey","Counts of birds during a survey lasting 3-4 hours quarterly. Each survey involved a combination of four 2 ha 20 minute counts along a fixed route which linked the sites","No",-0.215768193677801,-0.359514245841925,-0.0720221415136771,2.49525720545548e-09,0.0941277582273288,0.966873315195965,1,6
"3692",8783," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Passeriformes","Meliphagidae","Myzomela","sanguinolenta",NA,"(Latham, 1801)","Scarlet honeyeater","Warakeila cattle property, Allyn Valley, eastern slopes of the Great Dividing Range, Hunter Valley, New South Wales, Australia","Australia","Oceania",-32.88333,151.6,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Australasia","Yes","No","No","Average number of birds per survey","Counts of birds during a survey lasting 3-4 hours quarterly. Each survey involved a combination of four 2 ha 20 minute counts along a fixed route which linked the sites","No",0.000902255758736986,-0.248519514409321,0.250324025926795,2.14054225375484e-08,0.283396510786122,0.362715109249658,1,6
"3693",8784," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Passeriformes","Estrildidae","Taeniopygia","bichenovii",NA,"(Vigors & Horsfield, 1827)","Double-barred finch","Unnamed property at Butterwick on the edge of the Hunter floodplain, Hunter Valley, New South Wales, Australia","Australia","Oceania",-32.65,151.63333,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Australasia","Yes","No","No","Average number per survey","Counts of birds during a survey lasting 3-4 hours quarterly. Each survey involved a combination of four 2 ha 20 minute counts along a fixed route which linked the sites","No",-0.166666665941638,-0.355257610984968,0.0219242791016923,0.0555495799629567,7.24950813870095e-10,0.676666663766551,1,7
"3694",8785," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Passeriformes","Rhipiduridae","Rhipidura","fuliginosa",NA,"(Sparrman, 1787)","Grey fantail","Unnamed property at Butterwick on the edge of the Hunter floodplain, Hunter Valley, New South Wales, Australia","Australia","Oceania",-32.65,151.63333,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Australasia","Yes","No","No","Avergae number per survey","Counts of birds during a survey lasting 3-4 hours quarterly. Each survey involved a combination of four 2 ha 20 minute counts along a fixed route which linked the sites","No",-0.159731853752034,-0.369815544325602,0.0503518368215348,0.0689324608210068,6.09188007458622e-10,0.703712433091469,1,7
"3695",8786," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Passeriformes","Maluridae","Malurus","cyaneus",NA,"(Latham, 1783)","Superb fairy wren","Unnamed property at Butterwick on the edge of the Hunter floodplain, Hunter Valley, New South Wales, Australia","Australia","Oceania",-32.65,151.63333,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Australasia","Yes","No","No","Average number per survey","Counts of birds during a survey lasting 3-4 hours quarterly. Each survey involved a combination of four 2 ha 20 minute counts along a fixed route which linked the sites","No",-0.166666666430353,-0.410996426340238,0.0776630934795323,0.0932377626464997,3.77139773161535e-10,0.886006967561724,1,7
"3696",8787," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Passeriformes","Estrildidae","Neochmia","temporalis",NA,"(Latham, 1801)","Red-browed firetail","Unnamed property at Butterwick on the edge of the Hunter floodplain, Hunter Valley, New South Wales, Australia","Australia","Oceania",-32.65,151.63333,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Australasia","Yes","No","No","Average number of birds per survey","Counts of birds during a survey lasting 3-4 hours quarterly. Each survey involved a combination of four 2 ha 20 minute counts along a fixed route which linked the sites","No",0.029895666724862,-0.122085059844153,0.181876393293877,8.50234653927942e-09,0.168353756675189,0.37981979101703,1,7
"3697",8788," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Passeriformes","Meliphagidae","Myzomela","sanguinolenta",NA,"(Latham, 1801)","Scarlet honeyeater","Unnamed property at Butterwick on the edge of the Hunter floodplain, Hunter Valley, New South Wales, Australia","Australia","Oceania",-32.65,151.63333,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Australasia","Yes","No","No","Average number of birds per survey","Counts of birds during a survey lasting 3-4 hours quarterly. Each survey involved a combination of four 2 ha 20 minute counts along a fixed route which linked the sites","No",0.0669151315868748,-0.414324991281818,0.548155254455568,0.361711586491981,8.62520466374228e-07,0.504141842017604,1,7
"3698",8789," Berven, K. A. (2009). Density Dependence in the Terrestrial Stage of Wood Frogs: Evidence from a 21-Year Population Study. Copeia(2): 328-338.","Amphibia","Anura","Ranidae","Lithobates","sylvaticus",NA,"(LeConte, 1825)","Wood frog","The Saginaw Forest of the University of Michigan, 1.5km west of Ann Arbor","United States","North America",42.66667,-83.21667,FALSE,"Freshwater","Large lakes","Nearctic","Yes","No","No","Number of breeding adults","Mark release recapture","No",-0.00142857702576371,-0.0330987063612753,0.0302415523097478,5.49469946422905e-09,0.0731046201439947,0.37703710145701,1,15
"3699",8817," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Pelecaniformes","Pelecanidae","Pelecanus","conspicillatus",NA,"Temminck, 1824","Australian pelican","Western Port, Victoria, Australia","Australia","Oceania",-38.36667,145.33333,FALSE,"Freshwater","Temperate coastal rivers","Australasia","Yes","No","No","Count of birds","Unspecified","No",-0.0265164008387258,-0.0967833831094467,0.043750581431995,0.0338657083867329,0.0146019307994045,0.928161727884694,1,28
"3700",8818,"Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Charadriiformes","Scolopacidae","Calidris","ruficollis",NA,"(Pallas, 1776)","Red-necked stint","Western Port, Victoria, Australia","Australia","Oceania",-38.36667,145.33333,FALSE,"Freshwater","Temperate coastal rivers","Australasia","Yes","No","No","Count of birds","Count surveys carried out by Bird Observation and Conservation Australia (method not specified)","No",0.0184531451801366,0.00896746906994975,0.0279388212903235,1.63297569235675e-07,0.0475329611556413,0.177978794684625,1,29
"3701",8819," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Charadriiformes","Scolopacidae","Tringa","brevipes",NA,"(Vieillot, 1816)","Grey-tailed tattler","Western Port, Victoria, Australia","Australia","Oceania",-38.36667,145.33333,FALSE,"Freshwater","Temperate coastal rivers","Australasia","Yes","No","No","February count","Unspecified","No",-0.0301177276992604,-0.107504428201904,0.0472689728033834,0.0427862025491489,0.0151259687819347,0.845142033741489,1,29
"3702",8825," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Pelecaniformes","Phalacrocoracidae","Microcarbo","melanoleucos",NA,"(Vieillot, 1817)","Little pied cormorant","Western Port, Victoria, Australia","Australia","Oceania",-38.36667,145.33333,FALSE,"Freshwater","Temperate coastal rivers","Australasia","Yes","No","No","February count","Unspecified","No",-0.0206759648096903,-0.0585156817832268,0.0171637521638463,0.00938388813709388,0.0319461701401018,0.718633488770075,1,29
"3703",8835," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Charadriiformes","Scolopacidae","Calidris","ferruginea",NA,"(Pontoppidan 1763)","Curlew sandpiper","Western Port, Victoria, Australia","Australia","Oceania",-38.36667,145.33333,FALSE,"Freshwater","Temperate coastal rivers","Australasia","Yes","No","No","February count","Unspecified","No",-0.0145744008907829,-0.049467162753814,0.0203183609722482,0.00807134525504921,0.0231609663871791,0.467277653560583,1,29
"3704",8836,"Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Charadriiformes","Scolopacidae","Numenius","madagascariensis",NA,"(Linnaeus, 1766)","Far eastern curlew / Eastern curlew","Western Port, Victoria, Australia","Australia","Oceania",-38.36667,145.33333,FALSE,"Freshwater","Temperate coastal rivers","Australasia","Yes","No","No","February count","Unspecified","No",-0.00716884669589645,-0.0251314864725847,0.0107937930807918,0.00166083923905246,0.0351890769190896,0.460949667966749,1,29
"3705",8838," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Charadriiformes","Laridae","Larus","novaehollandiae",NA,"Stephens, 1826","Silver gull / Red-billed gull","Western Port, Victoria, Australia","Australia","Oceania",-38.36667,145.33333,FALSE,"Freshwater","Temperate coastal rivers","Australasia","Yes","No","No","February count","Unspecified","No",-0.015862278304424,-0.0420289525544747,0.0103043959456266,0.00402989585343471,0.0401416786944808,0.645985321203033,1,29
"3706",8907,"Marcovaldi, M. A. and M. Chaloupka (2007). Conservation status of the loggerhead sea turtle in Brazil: an encouraging outlook. Endangered Species Research 3: 133-143.","Reptilia","Testudines","Cheloniidae","Caretta","caretta",NA,"(Linnaeus, 1758)","Loggerhead sea turtle / Loggerhead turtle","10 sampling sites in BahÌ_a state","Brazil","Latin America and Caribbean",-12.97,-38.35889,FALSE,"Marine","Unknown","Atlantic tropical and subtropical","Yes","No","No","Number of nests","Monthly nesting activity counts","No",0.104804092137436,0.0165532603124837,0.193054923962389,0.0182460129133182,7.64167393338886e-10,0.0969251331811898,1,10
"3707",8908,"Marcovaldi, M. A. and M. Chaloupka (2007). Conservation status of the loggerhead sea turtle in Brazil: an encouraging outlook. Endangered Species Research 3: 133-143.","Reptilia","Testudines","Cheloniidae","Caretta","caretta",NA,"(Linnaeus, 1758)","Loggerhead sea turtle / Loggerhead turtle","12 sampling sites in EspÌ_rito Santo state","Brazil","Latin America and Caribbean",-19.85111,-40.06556,FALSE,"Marine","Unknown","Atlantic tropical and subtropical","Yes","No","No","Number of nests","Monthly nesting activity counts","No",0.0710564571566416,0.0128936134304832,0.1292193008828,7.85463320301666e-09,0.072649494335653,0.164830917377931,1,10
"3708",8910," Wiles, G. J., J. Bart, et al. (2003). Impacts of the Brown Tree Snake: Patterns of Decline and Species Persistence in Guam‰Ûªs Avifauna. Conservation Biology 17(5): 1350-1360.","Aves","Ciconiiformes","Ardeidae","Ixobrychus","sinensis",NA,"(Gmelin, 1789)","Yellow bittern","Northern Guam","Guam","Oceania",13.54417,144.86889,FALSE,"Freshwater","Oceanic islands","Oceania","Yes","No","No","Individuals per 100km","Car transects","No",-0.0346617766791711,-0.210090903821931,0.140767350463589,0.128175773358402,1.25114130234899e-05,0.653051836992842,1,17
"3709",8911," Wiles, G. J., J. Bart, et al. (2003). Impacts of the Brown Tree Snake: Patterns of Decline and Species Persistence in Guam‰Ûªs Avifauna. Conservation Biology 17(5): 1350-1360.","Aves","Columbiformes","Columbidae","Streptopelia","bitorquata",NA,"(Temminck, 1809)","Island collared-dove / Island collared dove","Northern Guam","Guam","Oceania",13.54417,144.86889,FALSE,"Terrestrial","Tropical and subtropical dry broadleaf forests","Oceania","No","Yes","No","Individuals per 100km","Car transects","No",-0.0508564850609075,-0.113556283459537,0.0118433133377222,0.016373447393706,2.01065485172921e-19,0.809099702764466,1,17
"3710",8912," Wiles, G. J., J. Bart, et al. (2003). Impacts of the Brown Tree Snake: Patterns of Decline and Species Persistence in Guam‰Ûªs Avifauna. Conservation Biology 17(5): 1350-1360.","Aves","Passeriformes","Corvidae","Corvus","kubaryi",NA,"Reichenow, 1885","Mariana crow / Guam crow","Northern Guam","Guam","Oceania",13.54417,144.86889,FALSE,"Terrestrial","Tropical and subtropical dry broadleaf forests","Oceania","Yes","No","No","Individuals per 100km","Car transects","No",-0.0499208650803676,-0.100444609169808,0.000602879009072285,0.0104670917166445,0.00145615740099269,0.803403247881021,1,17
"3711",8913," Wiles, G. J., J. Bart, et al. (2003). Impacts of the Brown Tree Snake: Patterns of Decline and Species Persistence in Guam‰Ûªs Avifauna. Conservation Biology 17(5): 1350-1360.","Aves","Passeriformes","Dicruridae","Dicrurus","macrocercus",NA,"Vieillot, 1817","Black drongo","Northern Guam","Guam","Oceania",13.54417,144.86889,FALSE,"Terrestrial","Tropical and subtropical dry broadleaf forests","Oceania","No","Yes","No","Individuals per 100km","Car transects","No",-0.0624999998788183,-0.112999031492513,-0.0120009682651241,0.0106212085866829,4.08440490305545e-10,0.962960663270482,1,17
"3712",8914," Wiles, G. J., J. Bart, et al. (2003). Impacts of the Brown Tree Snake: Patterns of Decline and Species Persistence in Guam‰Ûªs Avifauna. Conservation Biology 17(5): 1350-1360.","Aves","Passeriformes","Rhipiduridae","Rhipidura","rufifrons",NA,"(Latham, 1801)","Rufous fantail","Northern Guam","Guam","Oceania",13.54417,144.86889,FALSE,"Terrestrial","Tropical and subtropical dry broadleaf forests","Oceania","Yes","No","No","Individuals per 100km","Car transects","No",-0.0624999999647868,-0.143194680172981,0.0181946802434073,0.0271204973307191,1.59836102521816e-10,0.85190231023647,1,17
"3713",8915," Wiles, G. J., J. Bart, et al. (2003). Impacts of the Brown Tree Snake: Patterns of Decline and Species Persistence in Guam‰Ûªs Avifauna. Conservation Biology 17(5): 1350-1360.","Aves","Columbiformes","Columbidae","Ptilinopus","roseicapilla",NA,"(Lesson, 1831)","Mariana fruit-dove / Mariana fruit dove","Northern Guam","Guam","Oceania",13.54417,144.86889,FALSE,"Terrestrial","Tropical and subtropical dry broadleaf forests","Oceania","Yes","No","No","Individuals per 100km","Car transects","No",-0.0443939856329958,-0.117364002224595,0.0285760309586032,0.020405606425205,0.0213665479685715,0.691942597647492,1,17
